Date,Close/Last,Volume,Open,High,Low
10/13/2020,$248.51,26985,$246.22,$248.51,$241.26
10/12/2020,$245.83,21047,$244.29,$246.95,$242.49
10/09/2020,$242.29,24960,$242.11,$243.9232,$240.5
10/08/2020,$240.33,16835,$240.31,$242.43,$238.99
10/07/2020,$239.72,26291,$242.25,$243.73,$239.515
10/06/2020,$242.62,40343,$243.65,$244.545,$237.185
10/05/2020,$242.6,13715,$244.5,$244.76,$239.8
10/02/2020,$242.6,24872,$235.84,$242.67,$235.835
10/01/2020,$239.31,29710,$241.02,$241.26,$234.01
09/30/2020,$240.68,26823,$239.11,$241.7402,$236.6317
09/29/2020,$238.98,14200,$241.72,$243.7437,$237.71
09/28/2020,$241.11,27049,$242.96,$250,$241.11
09/25/2020,$240.16,15417,$238.01,$240.85,$236.3587
09/24/2020,$239.73,38484,$231.85,$243.4297,$230
09/23/2020,$230.24,26540,$239.91,$243.665,$230.24
09/22/2020,$239.31,19116,$236.39,$241.0925,$236.39
09/21/2020,$236.3,34576,$241.35,$241.35,$233.58
09/18/2020,$244.62,71848,$251.31,$254.27,$242.79
09/17/2020,$249.49,21703,$251.5,$252.4173,$248.26
09/16/2020,$254.73,23052,$260.3,$260.61,$253.58
09/15/2020,$260.3,28250,$266.41,$268.22,$259.65
09/14/2020,$265.4,29493,$269.25,$271.21,$265.16
09/11/2020,$269.1,27139,$270.96,$274.8161,$266.47
09/10/2020,$271,19527,$277.03,$279.39,$271
09/09/2020,$275.31,31182,$270.29,$276,$269.77
09/08/2020,$269.69,26879,$273.65,$273.65,$267.58
09/04/2020,$275.29,27617,$278.28,$279.355,$271.27
09/03/2020,$276.81,31365,$282.64,$282.64,$273.2
09/02/2020,$282.81,40979,$274.58,$285.94,$274.58
09/01/2020,$274.41,33227,$271.68,$276.46,$271.68
08/31/2020,$273.3,39572,$278.15,$278.56,$272.66
08/28/2020,$278.49,18490,$279.28,$279.28,$276.54
08/27/2020,$275.21,20670,$273.91,$279.8082,$273.91
08/26/2020,$273.84,22484,$275.34,$275.34,$272.73
08/25/2020,$274.59,23713,$276,$277.78,$272.57
08/24/2020,$277.46,29190,$268,$278.83,$267.9861
08/21/2020,$267.39,90672,$271.05,$271.05,$264.43
08/20/2020,$270.55,23042,$271.19,$273.9,$268.44
08/19/2020,$272.78,31928,$271.84,$275.11,$270.68
08/18/2020,$272.7,33098,$272,$274.14,$268.21
08/17/2020,$272.78,23647,$275.42,$275.42,$270.9758
08/14/2020,$276.48,29733,$273.23,$281.088,$273.145
08/13/2020,$274.32,36752,$271,$277.5,$271
08/12/2020,$272.79,40770,$272.18,$278.82,$272.18
08/11/2020,$271.12,42451,$275.97,$282.5,$269.43
08/10/2020,$274.91,75779,$263.2,$276.18,$260.34
08/07/2020,$263.22,42024,$256.13,$266.57,$255.45
08/06/2020,$258.03,57138,$266.13,$266.13,$255
08/05/2020,$269,142645,$232.32,$280,$232.3
08/04/2020,$228.24,43626,$228.23,$231.5125,$227.0895
08/03/2020,$228.81,51462,$232.24,$232.24,$227.17
07/31/2020,$229.56,51708,$228.41,$230.6899,$226
07/30/2020,$227,32589,$230.19,$232.215,$226.2928
07/29/2020,$231.23,34868,$231.18,$236.64,$230.605
07/28/2020,$230.56,31584,$234.21,$235.2076,$230.56
07/27/2020,$234.39,50259,$230.73,$236,$229.715
07/24/2020,$230.28,43123,$229.03,$233.5,$227.96
07/23/2020,$228.54,51984,$228.64,$228.64,$226
07/22/2020,$227.59,47218,$225.59,$228.48,$225.59
07/21/2020,$226.66,40187,$227.62,$231.3499,$226.01
07/20/2020,$227,43796,$230.49,$233.41,$227
07/17/2020,$230.38,39412,$226.95,$233.64,$226.95
07/16/2020,$227.5,24191,$229.92,$229.92,$226
07/15/2020,$229.01,29233,$229.65,$232.3,$227.995
07/14/2020,$227.96,35305,$225.96,$228.95,$224.22
07/13/2020,$225.66,39641,$227.82,$228.21,$224
07/10/2020,$225.86,41331,$224.61,$228.821,$223.05
07/09/2020,$223,36344,$228.66,$228.79,$222.36
07/08/2020,$230.5,21518,$232.42,$232.42,$228
07/07/2020,$231.31,25248,$232.26,$234.45,$230.935
07/06/2020,$234.28,33520,$233.11,$234.99,$231.72
07/02/2020,$230.01,25442,$231.84,$233.02,$230.01
07/01/2020,$229.61,27515,$230.25,$233.99,$229
06/30/2020,$229.19,19718,$230.6,$232.995,$228.4017
06/29/2020,$231.81,36313,$225.13,$234.995,$224.66
06/26/2020,$221.27,50836,$231.3,$232,$220.2
06/25/2020,$231.99,29433,$228.37,$231.99,$226.9837
06/24/2020,$230.44,35292,$232.88,$233.9999,$228.7648
06/23/2020,$233.75,28143,$237.81,$237.9,$233.53
06/22/2020,$234.91,30089,$239.36,$241.775,$233.1457
06/19/2020,$240.27,59216,$245,$247.45,$240.27
06/18/2020,$243.83,21573,$238.04,$243.83,$238.04
06/17/2020,$240.03,20029,$241.78,$242.145,$239.5
06/16/2020,$241.38,46903,$241.99,$244.797,$237
06/15/2020,$237.39,36655,$226.99,$237.59,$226.9127
06/12/2020,$231.82,57895,$231.4,$233.98,$225.72
06/11/2020,$221.53,66217,$231.55,$238.2,$220
06/10/2020,$240,34357,$242.33,$245,$238.74
06/09/2020,$242.8,45969,$243,$245,$240.76
06/08/2020,$243.72,41053,$247.85,$247.85,$243
06/05/2020,$242.95,52315,$245.85,$246.51,$241.6
06/04/2020,$242.45,41426,$244.23,$245.5,$240.51
06/03/2020,$243.52,46552,$246.54,$250.98,$243
06/02/2020,$243.01,32527,$246.47,$250,$243
06/01/2020,$243.54,35622,$243,$253,$243
05/29/2020,$243.43,40418,$245.25,$248.445,$238.5
05/28/2020,$246.92,31334,$254,$256.07,$246.92
05/27/2020,$250.54,35599,$244.19,$251.51,$243.103
05/26/2020,$241.46,36138,$240,$244.23,$237.851
05/22/2020,$236.59,19803,$234,$237.95,$231.86
05/21/2020,$234.74,17873,$238.1,$238.1,$233.6085
05/20/2020,$238.04,27712,$237.01,$238.5,$233.44
05/19/2020,$232.93,28950,$237.58,$239,$232.93
05/18/2020,$236.75,33680,$232,$239,$230.7725
05/15/2020,$227.01,24967,$228.97,$234.99,$225.2773
05/14/2020,$229.57,30431,$225,$229.57,$221.15
05/13/2020,$227.56,45699,$231.72,$233.7659,$227.3834
05/12/2020,$232.08,38498,$241.05,$241.5819,$232.08
05/11/2020,$237.49,32563,$241,$242.88,$237
05/08/2020,$240.96,51026,$235,$242.709,$232.886
05/07/2020,$230.5,54214,$243.49,$243.49,$230.25
05/06/2020,$239.89,51605,$239.99,$243.96,$235.2
05/05/2020,$233.64,42553,$235,$240.99,$230.76
05/04/2020,$232.88,39343,$230.54,$235.26,$225
05/01/2020,$232.14,31533,$231.56,$238.7445,$227.25
04/30/2020,$235.47,40958,$240.18,$244.71,$232.4868
04/29/2020,$242.53,46321,$243.59,$246.99,$238.4884
04/28/2020,$237.59,52079,$242.12,$243,$237.295
04/27/2020,$238.05,58874,$230.98,$239.84,$229.1535
04/24/2020,$227.85,29168,$226.07,$229.27,$224.0303
04/23/2020,$226.13,27874,$228.29,$229.81,$225.09
04/22/2020,$227.55,41406,$225.86,$229.66,$223
04/21/2020,$223.72,63180,$232.14,$232.14,$222.54
04/20/2020,$234.9,41207,$240,$240.94,$233.545
04/17/2020,$242.98,31821,$242.98,$244,$239.06
04/16/2020,$236.76,36043,$237,$242.64,$231.36
04/15/2020,$234.41,45016,$237,$241.35,$234.41
04/14/2020,$241.97,52239,$245.6,$249.652,$238.75
04/13/2020,$238.19,76133,$250,$250,$236
04/09/2020,$253.17,86708,$235.52,$255.5,$230.0101
04/08/2020,$230.01,52956,$226.59,$233.97,$220.51
04/07/2020,$223,73566,$225,$230.4409,$216.43
04/06/2020,$221.47,75859,$213.5,$223.82,$202.01
04/03/2020,$207.01,53943,$200,$210.24,$196.141
04/02/2020,$198.99,60084,$194.77,$201.7322,$193.77
04/01/2020,$194.09,86344,$204.71,$206,$192.545
03/31/2020,$208.53,52783,$207.37,$212.7923,$204.3
03/30/2020,$207.66,47167,$203.59,$213.5,$201.99
03/27/2020,$201.12,84072,$216.48,$220,$201
03/26/2020,$219.95,125998,$220.92,$238.8001,$210.0252
03/25/2020,$218.65,170092,$208.98,$244.52,$204.2452
03/24/2020,$203,81997,$200.45,$206.8029,$193.9357
03/23/2020,$193.39,68305,$192.3,$200.33,$188.08
03/20/2020,$192.57,99930,$202.97,$212.49,$191.45
03/19/2020,$201,110033,$204.71,$210.14,$199.99
03/18/2020,$206.32,78172,$203.51,$216.165,$198.43
03/17/2020,$216.2,91870,$203.61,$216.2,$199.97
03/16/2020,$201.05,62112,$195.92,$214.1432,$195
03/13/2020,$216.69,96001,$210.74,$216.69,$198.4
03/12/2020,$203.53,104208,$195,$204.9999,$188.807
03/11/2020,$206,91729,$213.71,$213.71,$199.27
03/10/2020,$218.14,102225,$205.32,$218.506,$200
03/09/2020,$198.6,79694,$200.01,$200.505,$193.5
03/06/2020,$206.05,45328,$203.81,$208.7038,$201.1
03/05/2020,$206.46,56065,$211.75,$214.86,$202.6737
03/04/2020,$215.99,95890,$217.48,$221.98,$206.02
03/03/2020,$211.96,102565,$224.86,$235.7149,$206.0001
03/02/2020,$221.02,154679,$202.59,$226,$202.59
02/28/2020,$196.38,105013,$198.58,$202.17,$190.4275
02/27/2020,$201.02,87578,$207.5,$210,$200.52
02/26/2020,$210,194957,$240.01,$244.898,$203.48
02/25/2020,$255.98,69973,$266.13,$270.0734,$253.09
02/24/2020,$265.24,29365,$269.88,$270.65,$264.05
02/21/2020,$273.68,24073,$273.69,$275.49,$271.27
02/20/2020,$273.97,31822,$276.07,$278.93,$273
02/19/2020,$276.58,29799,$280.17,$282,$276.41
02/18/2020,$277.5,42484,$280.96,$291.404,$276.82
02/14/2020,$281.01,37042,$287.31,$292,$281.01
02/13/2020,$287.5,33293,$279.69,$288.995,$279.5
02/12/2020,$280.98,23209,$283.65,$283.65,$280.01
02/11/2020,$282.12,34002,$280.1,$282.83,$278.5
02/10/2020,$280.1,24209,$278.99,$281.875,$276.51
02/07/2020,$279.36,21312,$275.5,$281.605,$275.5
02/06/2020,$276.8,29666,$275.87,$277.8899,$275.5
02/05/2020,$274.52,34064,$279,$281.85,$272.63
02/04/2020,$277.69,37504,$277.45,$280.25,$276.59
02/03/2020,$276.48,47969,$272.23,$278,$272.23
01/31/2020,$270.81,32065,$277.12,$277.81,$270.26
01/30/2020,$277.08,29334,$272.9,$277.75,$272.9
01/29/2020,$274.04,50382,$275.82,$276.7014,$274.04
01/28/2020,$275.01,24618,$277.28,$278.6,$275.01
01/27/2020,$276.43,45634,$272.42,$280,$272.42
01/24/2020,$276.22,35864,$279.07,$279.07,$272.6525
01/23/2020,$278.08,26085,$281.4,$282.8,$278.08
01/22/2020,$281.84,21431,$280.79,$283.7945,$279.99
01/21/2020,$280.79,23479,$279.3,$281.5,$278
01/17/2020,$279.3,43814,$286.98,$289.59,$278.505
01/16/2020,$286.35,46830,$280,$286.5,$279.4093
01/15/2020,$278.2,37429,$277.43,$282.1605,$277.05
01/14/2020,$277.43,36831,$279,$281.6,$275.76
01/13/2020,$280.69,33478,$276,$282.03,$276
01/10/2020,$275.02,36416,$278.08,$278.08,$275
01/09/2020,$276.46,38496,$278.1,$282.37,$276
01/08/2020,$277.26,24821,$278.56,$281.7,$275.755
01/07/2020,$279.16,42444,$281.32,$282.56,$275.38
01/06/2020,$282.01,29318,$284.05,$286.5,$281.635
01/03/2020,$285.76,37502,$279.77,$287.3571,$277.4819
01/02/2020,$282.4,42254,$285.74,$286.291,$277.325
12/31/2019,$284.05,41916,$288.58,$290.7518,$283.13
12/30/2019,$289,35616,$293.18,$293.18,$285.0245
12/27/2019,$293.65,34632,$293.15,$295.56,$291.3
12/26/2019,$292.64,90531,$286.45,$295,$286.45
12/24/2019,$286.44,23934,$284.56,$288.02,$282
12/23/2019,$284.8,31821,$282.94,$285.99,$278.9505
12/20/2019,$282.65,190065,$274.22,$284.77,$274.2
12/19/2019,$272.84,42820,$274.39,$275.5,$272.75
12/18/2019,$274.57,26122,$278.18,$279.17,$273.8829
12/17/2019,$278.1,25188,$276.9,$279.5,$274.7606
12/16/2019,$275.5,35953,$277.04,$280.72,$273.47
12/13/2019,$277.02,26443,$272.52,$278.51,$272.02
12/12/2019,$273.06,43782,$273.36,$277.815,$271.85
12/11/2019,$273.86,33772,$278.43,$279.84,$273
12/10/2019,$277.61,27426,$273.84,$277.61,$272.95
12/09/2019,$274.3,27817,$275.67,$281.93,$273.485
12/06/2019,$278.46,32253,$276.69,$279.35,$272.4352
12/05/2019,$273.91,30279,$276.18,$278,$271.765
12/04/2019,$276.07,28069,$270.71,$276.7,$270.71
12/03/2019,$270.03,28844,$268.84,$271.8,$268.48
12/02/2019,$269.64,52012,$270.16,$271,$262.9
11/29/2019,$270.16,11135,$275.02,$275.02,$270.04
11/27/2019,$274.96,18176,$273.9,$275.445,$272.05
11/26/2019,$273.54,32921,$273.78,$276.13,$271.91
11/25/2019,$271.91,43362,$271.28,$275.9581,$271.28
11/22/2019,$271.78,55584,$284.86,$284.95,$271.78
11/21/2019,$284.24,70865,$271.08,$284.97,$270
11/20/2019,$270.91,43742,$273.13,$277,$268.095
11/19/2019,$273.05,28662,$273.05,$276.575,$272.66
11/18/2019,$272.75,35329,$274.96,$277.33,$271.51
11/15/2019,$275,34032,$276.28,$276.28,$271.49
11/14/2019,$275.31,32653,$273.67,$277.99,$272.75
11/13/2019,$274.15,40320,$275.35,$276.5,$269.82
11/12/2019,$276.1,45712,$272.6,$277.495,$270.335
11/11/2019,$272.46,51366,$272.69,$278.47,$269.08
11/08/2019,$272.15,54150,$265.5,$273.2,$264.5
11/07/2019,$264.85,43850,$268.49,$271.97,$261.92
11/06/2019,$266.7,129710,$266,$276.25,$262.94
11/05/2019,$265.2,61039,$262.79,$267.2298,$256.501
11/04/2019,$262.1,46133,$273,$274.65,$260.83
11/01/2019,$273,26928,$273.63,$276.42,$270.615
10/31/2019,$274.36,35353,$276.4,$276.4,$270
10/30/2019,$275.78,29519,$270.83,$276.46,$269
10/29/2019,$271.16,30105,$271.87,$275.16,$270.35
10/28/2019,$271.76,40463,$273.35,$277.135,$271.11
10/25/2019,$272.08,29472,$276.64,$280,$270.86
10/24/2019,$276.77,30716,$272.68,$280.28,$270.27
10/23/2019,$271.19,87160,$282,$282,$266.01
10/22/2019,$281.28,47311,$290.81,$290.81,$279.48
10/21/2019,$290.65,64459,$289.17,$294.13,$285.14
10/18/2019,$287.3,34748,$292.05,$293.15,$287.01
10/17/2019,$291.89,33536,$291.94,$295.3,$291.235
10/16/2019,$291.19,29303,$287.92,$291.19,$285
10/15/2019,$287.83,43177,$292.14,$294.45,$287.3564
10/14/2019,$290.94,31493,$292.6,$293.3,$285.55
10/11/2019,$292.4,30364,$295.63,$297.13,$291.65
10/10/2019,$293.86,42325,$294.83,$298.13,$291.81
10/09/2019,$294.83,25687,$296.26,$296.47,$291.63
10/08/2019,$294.94,33507,$300.85,$301.595,$294.18
10/07/2019,$301.81,38509,$305.28,$305.28,$299.19
10/04/2019,$307.2,73256,$294.5,$307.73,$294.47
10/03/2019,$293.42,50569,$294.24,$297.295,$288.91
10/02/2019,$293.36,40243,$300.2,$303.44,$292.01
10/01/2019,$302.23,39238,$305,$305.98,$298.12
09/30/2019,$303.87,43078,$301.27,$304.81,$298.225
09/27/2019,$301.16,59518,$300.21,$305.43,$297.32
09/26/2019,$300,68569,$296.51,$301.33,$296.16
09/25/2019,$296.71,42826,$296.75,$299.47,$295.26
09/24/2019,$295.65,55604,$297.58,$300.21,$292.53
09/23/2019,$294.87,42678,$295.9,$301.95,$294.79
09/20/2019,$294.1,77308,$300.4,$302.7,$292.04
09/19/2019,$301.38,99181,$298.04,$314.49,$298.04
09/18/2019,$298.03,112066,$294.35,$298.55,$285
09/17/2019,$286.06,121914,$287.17,$289.4,$280.33
09/16/2019,$286.98,156206,$289.24,$297.85,$285.75
09/13/2019,$290.96,61240,$299.5,$301.89,$289.22
09/12/2019,$300.17,81521,$296.05,$300.91,$295.64
09/11/2019,$294.63,69899,$290.54,$298,$290.54
09/10/2019,$289.27,98514,$291.74,$291.74,$282.26
09/09/2019,$292.45,124775,$300.49,$300.49,$286.52
09/06/2019,$298.51,104226,$306.47,$309.985,$295.33
09/05/2019,$305.83,80449,$315,$316.725,$302.32
09/04/2019,$312.8,104065,$335.63,$335.63,$311.44
09/03/2019,$333.71,57577,$335.13,$341.21,$332.34
08/30/2019,$336.61,53612,$348.9,$350.9834,$334.14
08/29/2019,$346.6,55987,$348.84,$352.28,$345.91
08/28/2019,$345.91,88814,$340.5,$349.75,$339.53
08/27/2019,$339.82,84333,$339.36,$343.95,$333.865
08/26/2019,$338.7,73095,$341.71,$348,$337.61
08/23/2019,$339.17,64494,$354.67,$358.5,$339.17
08/22/2019,$355.69,65908,$349.15,$360.765,$342.979
08/21/2019,$349.6,104279,$370.23,$371.125,$344.29
08/20/2019,$365.82,78447,$369.04,$375.99,$363.12
08/19/2019,$368.91,112323,$367.15,$382.5127,$367.15
08/16/2019,$364.81,43677,$357.14,$366,$355.175
08/15/2019,$356.93,63967,$349.77,$360.91,$346.91
08/14/2019,$347.53,75535,$346.16,$353.23,$343.39
08/13/2019,$352.13,59336,$347.8,$356.1216,$345.46
08/12/2019,$346.5,76590,$333.73,$350.87,$332.66
08/09/2019,$333.76,66750,$335.5,$338.915,$328.04
08/08/2019,$336.55,167293,$326.1,$338.145,$323.6
08/07/2019,$324.79,368039,$301.36,$360,$300.99
08/06/2019,$293.44,88195,$281.95,$298.97,$281.95
08/05/2019,$280.28,90939,$291.44,$291.44,$277.64
08/02/2019,$292.6,65437,$287.43,$294.72,$283.465
08/01/2019,$288.33,85632,$294.39,$296.205,$287.71
07/31/2019,$293.53,70289,$294.48,$296.5978,$290.01
07/30/2019,$294.45,66625,$292.01,$296.99,$292.01
07/29/2019,$292.72,82944,$293,$298.3861,$290.09
07/26/2019,$293,64202,$290.5,$296,$290.5
07/25/2019,$289.68,38455,$290.41,$290.8,$288.3545
07/24/2019,$290.28,35093,$289.44,$290.52,$287
07/23/2019,$289.77,46975,$294.04,$297.1892,$288.04
07/22/2019,$292.86,41792,$292.42,$296.4,$290
07/19/2019,$291.27,45795,$295.67,$299.48,$290.76
07/18/2019,$297.2,33845,$300.32,$303,$295.61
07/17/2019,$300.26,28185,$303.24,$304.225,$299.57
07/16/2019,$302.94,24410,$304.36,$305.22,$301.4
07/15/2019,$304.56,35638,$304.72,$307.24,$303.373
07/12/2019,$304.65,54032,$306.15,$306.28,$302.4
07/11/2019,$305.85,91737,$311.93,$313.3995,$304.02
07/10/2019,$311.62,107164,$309.83,$317.2,$307.8
07/09/2019,$308.88,62410,$314.87,$314.87,$305.67
07/08/2019,$310.49,63573,$317.96,$319.01,$309.27
07/05/2019,$318.4,65578,$315,$321.54,$308.18
07/03/2019,$315,24976,$311.64,$316.51,$310.71
07/02/2019,$312.88,58777,$311.49,$313.7434,$308.1225
07/01/2019,$311.13,44982,$300.02,$311.39,$299.92
06/28/2019,$299.25,75202,$300.93,$301.3,$297.62
06/27/2019,$301.93,56049,$292.23,$302.29,$291.62
06/26/2019,$292.34,41636,$301.48,$301.48,$292.34
06/25/2019,$300.11,36399,$298.81,$304.6,$298.68
06/24/2019,$297.55,35437,$302.61,$303.75,$295.9973
06/21/2019,$302.42,53098,$300.77,$302.462,$298.25
06/20/2019,$301.75,46956,$300.3,$305.0801,$297
06/19/2019,$299.8,82785,$303.42,$305,$295.35
06/18/2019,$303.9,62301,$312.38,$316,$303.075
06/17/2019,$310.34,59829,$307.52,$313,$303.71
06/14/2019,$306.98,57304,$314.9,$318.1228,$303.5755
06/13/2019,$314.13,35130,$312.32,$318.3733,$312
06/12/2019,$310.85,36984,$317.59,$321.03,$310.4654
06/11/2019,$317.59,56950,$313.72,$324,$312
06/10/2019,$312.43,54176,$310.8,$314.75,$308.0005
06/07/2019,$310.53,40705,$313.93,$317.47,$310.39
06/06/2019,$311.05,33669,$309.88,$314.14,$309.82
06/05/2019,$308.79,83342,$297.58,$312,$296.82
06/04/2019,$295.99,85543,$299,$300.0045,$291.23
06/03/2019,$298.46,75781,$301.9,$304.01,$294.13
05/31/2019,$302.01,61361,$309.62,$309.62,$300.303
05/30/2019,$311.73,63782,$305.99,$312.86,$301.5001
05/29/2019,$306.2,59542,$305,$308.265,$297.9205
05/28/2019,$305.66,89439,$307.04,$314,$304
05/24/2019,$307.34,66363,$306.36,$311.1854,$303.46
05/23/2019,$304.4,123027,$317.9,$319.03,$301.35
05/22/2019,$318.73,79336,$311.79,$320.18,$306.13
05/21/2019,$310.55,122153,$315.5,$323.38,$308.59
05/20/2019,$313.89,176923,$312,$314.68,$294.8
05/17/2019,$313.05,230329,$321.69,$338,$310.01
05/16/2019,$324.94,200432,$325.51,$350.75,$316.8
05/15/2019,$326.22,248920,$363,$363,$310.21
05/14/2019,$364.5,210832,$402.18,$413.3872,$363.95
05/13/2019,$399.86,103554,$382.23,$404.25,$377.25
05/10/2019,$386.81,111969,$369.88,$390.8568,$369.88
05/09/2019,$369.53,83168,$358.28,$371.45,$352.35
05/08/2019,$358.65,113959,$331.11,$367.22,$328.21
05/07/2019,$339.59,108441,$337.26,$346.3133,$323.89
05/06/2019,$339.29,49485,$329.13,$339.87,$321.3
05/03/2019,$333.9,73568,$330,$336.71,$327.7197
05/02/2019,$328.5,44105,$328.53,$334.59,$322.07
05/01/2019,$328.21,70094,$325.53,$331.61,$320.725
04/30/2019,$325.03,62064,$328.29,$329.63,$321.9
04/29/2019,$328,41541,$330.33,$339.45,$327.6
04/26/2019,$331.57,56377,$334,$342.95,$328.85
04/25/2019,$332.5,50522,$320.16,$334.69,$319.45
04/24/2019,$320.4,53971,$309.31,$324.9,$306.39
04/23/2019,$309.39,40140,$304.67,$310,$303
04/22/2019,$303.98,49312,$302.15,$308.239,$301.78
04/18/2019,$302.09,34522,$295.03,$302.71,$293.2
04/17/2019,$294.73,39580,$296.25,$297.6,$289
04/16/2019,$295.67,39334,$299.32,$302,$293.34
04/15/2019,$298.15,33053,$290.51,$299.01,$290.51
04/12/2019,$290.51,37799,$294.71,$296,$290
04/11/2019,$293.66,36128,$295.4,$297.02,$292.42
04/10/2019,$294.7,59955,$291.17,$299,$290.1774
04/09/2019,$291.62,48939,$290.55,$294.012,$289.99
04/08/2019,$291.22,47757,$295.84,$297.1,$290.1
04/05/2019,$296.8,66094,$292.5,$299.88,$292
04/04/2019,$294.67,43140,$289.29,$294.71,$287.2
04/03/2019,$285.79,51168,$283.56,$292.89,$283.56
04/02/2019,$283.66,42568,$279.72,$283.66,$273.8147
04/01/2019,$280.8,59750,$289.34,$289.92,$278.065
03/29/2019,$287.83,46164,$284.91,$293.07,$284.68
03/28/2019,$283.97,42242,$276.83,$286.92,$274.25
03/27/2019,$277.66,61565,$280,$280,$270.111
03/26/2019,$281.01,60899,$265,$282.38,$260.01
03/25/2019,$262.97,21739,$259.27,$264.155,$256.585
03/22/2019,$259.25,26017,$260.07,$263,$257.47
03/21/2019,$260.65,31837,$258.31,$266.5424,$258.25
03/20/2019,$258.59,30288,$258.72,$262.29,$258.59
03/19/2019,$258.96,32433,$259.79,$261.5,$255.53
03/18/2019,$258.54,30918,$258.22,$261.7,$255.23
03/15/2019,$257.75,45635,$256.36,$259.71,$254.41
03/14/2019,$256.24,15821,$258.44,$258.6383,$255.21
03/13/2019,$258.02,22850,$254.61,$259.72,$254.61
03/12/2019,$254.91,32918,$256.11,$259.06,$254.54
03/11/2019,$256.01,33821,$247.22,$256.66,$247.22
03/08/2019,$248.6,18808,$246.83,$249.75,$240
03/07/2019,$247.98,17072,$250.5,$253.2406,$247.98
03/06/2019,$250.51,48466,$249.3,$252.59,$244.7
03/05/2019,$248.42,44863,$243.91,$250.9,$236.2
03/04/2019,$244.85,47688,$249.99,$252.73,$243.7122
03/01/2019,$248.2,55885,$247.02,$251.94,$239.5963
02/28/2019,$247.86,51876,$230.35,$250.46,$229.5
02/27/2019,$229.16,66449,$214.84,$230.34,$211.2685
02/26/2019,$211.96,46961,$218,$219.065,$210
02/25/2019,$218.8,33300,$227,$227.8,$218.31
02/22/2019,$226.84,34093,$226.72,$230,$226.0201
02/21/2019,$226.78,18691,$224.11,$227.8,$223.1
02/20/2019,$225.14,21102,$224.71,$228,$224.17
02/19/2019,$224,26185,$225.04,$227.66,$223.558
02/15/2019,$225.18,39470,$227.19,$229.5,$225.18
02/14/2019,$226.48,21269,$224.35,$226.9,$221.6208
02/13/2019,$225.93,14078,$225,$227,$224.02
02/12/2019,$224.88,21551,$225,$226.57,$222
02/11/2019,$224.61,27980,$220.81,$224.61,$220.81
02/08/2019,$220.77,13418,$219.13,$222,$218
02/07/2019,$220.5,32057,$217.17,$222.23,$217.17
02/06/2019,$218,11005,$217.27,$218.7,$215.49
02/05/2019,$217.13,15239,$219.7,$220.73,$215.2496
02/04/2019,$220,39701,$216.55,$220.61,$215.645
02/01/2019,$216.99,14468,$216.65,$217,$212.67
01/31/2019,$215.8,19644,$211.43,$215.86,$207.5805
01/30/2019,$211.75,13783,$210,$213.625,$209.06
01/29/2019,$210.45,14189,$211.67,$211.98,$209.27
01/28/2019,$211.36,17347,$212,$213.165,$203.8126
01/25/2019,$211.62,26581,$213.21,$217.95,$211.1971
01/24/2019,$213.76,17319,$212.08,$216.64,$210.8545
01/23/2019,$213.81,20914,$207.62,$214.43,$205.755
01/22/2019,$208.11,22337,$208,$209.5,$204.27
01/18/2019,$207.45,18205,$204.76,$209.88,$200.7578
01/17/2019,$205.24,38620,$199.59,$205.24,$198.4952
01/16/2019,$199.11,28387,$201.51,$203.1,$197.92
01/15/2019,$201.34,26767,$201.16,$203.58,$200.1172
01/14/2019,$200.66,47918,$207.3,$207.3,$199
01/11/2019,$208.66,31081,$199.6,$208.66,$198.8258
01/10/2019,$199.61,55056,$194.26,$203.23,$193.4347
01/09/2019,$193.32,41460,$192.16,$196.44,$192.08
01/08/2019,$191.47,27186,$187.33,$194.23,$186.1909
01/07/2019,$185.47,34833,$182.2,$188.39,$180.03
01/04/2019,$181.89,28534,$178.84,$183.965,$178.1644
01/03/2019,$177.89,24431,$180.1,$203.59,$177.45
01/02/2019,$180.11,39937,$175.84,$181,$172.5
12/31/2018,$177.38,28805,$179.69,$180.9448,$173.76
12/28/2018,$179.55,28546,$177.14,$183.1749,$176.1
12/27/2018,$176.59,18624,$174.27,$178.34,$173.24
12/26/2018,$175.83,45442,$169.35,$176.6863,$166.6672
12/24/2018,$172.31,21486,$176.52,$176.96,$172.31
12/21/2018,$180.39,183344,$187.36,$196.26,$177.8
12/20/2018,$188.81,30161,$188.66,$190.83,$185
12/19/2018,$189.44,34788,$199.5,$199.5,$187.15
12/18/2018,$199.3,28489,$203.16,$204.41,$198.01
12/17/2018,$202.1,26637,$209.38,$209.38,$201.8763
12/14/2018,$210.15,23662,$214.14,$216.63,$208.04
12/13/2018,$214.99,29384,$216.62,$217.76,$212.41
12/12/2018,$216.38,28165,$213.94,$218.35,$213.94
12/11/2018,$213.12,37773,$220,$220,$213.11
12/10/2018,$218.95,22505,$217.49,$219.89,$214.4001
12/07/2018,$218.15,32193,$213.62,$219.24,$213.595
12/06/2018,$215.05,35646,$209.69,$215.6,$204.17
12/04/2018,$212.32,47262,$216.88,$216.88,$209.89
12/03/2018,$216.91,42445,$214.76,$217.14,$207.12
11/30/2018,$212.52,34419,$207.65,$213.3,$207.05
11/29/2018,$208.03,41969,$213,$217.7642,$207.295
11/28/2018,$214,83885,$205.77,$221.8308,$205.3497
11/27/2018,$205.14,41750,$199.43,$205.14,$198.655
